unit_id,input.sent_id,input.b1,input.b2,input.e1,input.e2,input.relation,input.sentence,input.term1,input.term2,worker,uqs,reason for ambig,max_rel,max_srs,none,org:alternate_names,org:place_of_headquarters,org:subsidiaries,per:cause_of_death,per:charges,per:children,per:employee_or_member_of,per:founded_org,per:origin,per:place_of_birth,per:place_of_death,per:places_of_residence,per:schools_attended,per:spouse,per:title,per:top_member_employee_of_org
3X7837UUADAC739O9KV8XCPAA1U6JV,6c06ed9192ad69a2f7f42fbb83f791236e0edf1b7d9d104f839883673a7b4d52:10-12:13-15,10,13,12,15,per:founded_org,"Prominent current and past members include President Ronald Reagan , Eagle Forum founder Phyllis Schlafly , Americans for Tax Reform founder Grover Norquist , and Minuteman Civil Defense Corps founder and former U.S. Senate candidate Chris Simcox .",Phyllis Schlafly,Eagle Forum,15,0.9628250899,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0565870512
35ZRNT9RUIARBVD36VPFY5UCZ423O5,4da940812998de4f539436e088253a671beca24043c813016b73fb9ab57b02e6:3-4:7-9,3,7,4,9,per:founded_org,"In 1998 , VMware was founded by Diane Greene , Mendel Rosenblum , Scott Devine , Edward Wang and Edouard Bugnion .",Diane Greene,VMware,15,0.9628345257,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0566298864
3Q7TKIAPOTMHN2C3MSFZJXCUVCMDLW,327e646b92bdb4336a2d47fa8225c160c60eb4fef791c9f3c206fbfaf2b5d032:0-1:2-4,0,2,1,4,per:founded_org,"Google co-founders Larry Page and Sergey Brin plan to sell 5 million shares apiece of their company stock , worth $ 5.5 billion combined at current prices .",Larry Page,Google,15,0.962974378,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0564035947
3PZDSVZ3J5TUB6WV5UULTLMDN8XN4R,5b50d6b611a7bffd4e75b7d0f7f55ab266b36776ecc9bfff5591f7b4af4b660c:17-19:9-11,17,9,19,11,per:founded_org,"In 2001 , Vic Reeves , Bob Mortimer and Lisa Clark formed their own production company , Pett Productions , which has produced several television programs that have featured one or both comedians .",Lisa Clark,Pett Productions,15,0.9632221487,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0560168688
3BKZLF990ZBVCAN7ATA9D4LPN6EYQD,2cf67ca073838eb0e305ecfa1295f9f4b8a79513cd70b83374cd6e6313982720:1-2:6-8,1,6,2,8,per:founded_org,"The company was founded by Sir Richard Branson and his Virgin Group , author Deepak Chopra , filmmaker Shekhar Kapur , and entrepreneurs Sharad Devarajan , Suresh Seetharaman , and Gotham Chopra .",Richard Branson,company,15,0.9636295135,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0553122143
3ZZAYRN1I63WACBXLAV6GIYAT3ETOB,a474f99610babcf6d1c8f272160d0ac0b1829b3976b4d275ddaa02ab131012b2:14-17:8-10,14,8,17,10,per:founded_org,"In the early 1980s , Paulene Stone married Peter Morton , co-founder of the Hard Rock Cafe restaurant chain , and moved to Los Angeles .",Peter Morton,Hard Rock Cafe,15,0.9636295135,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0553122143
3FTID4TN8LAKLD7UIO2DWIMVD0RYLO,2fa0dfebf4a5cc11e92ea8ad2907ce46ed33e55268ce38f2b7b46e5d7833de8a:1-5:14-17,1,14,5,17,per:founded_org,"The Mendoza College of Business was founded in 1921 by Holy Cross priest , John Francis O'Hara .",John Francis O'Hara,Mendoza College of Business,15,0.9638554267,,per:founded_org,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0549498225
3S4TINXCC0ZWEQHGLO4LGOSOMJZOBA,6e9727ef68eb096b3b2bbda21a3de064c564b8b0760fe433f738af4311014e82:12-15:16-17,16,12,17,15,org:place_of_headquarters,"Researchers at Nationwide Children 's Hospital in Columbus , Ohio , and Carnegie Mellon University in Pittsburgh analyzed data from the National Center for Injury Prevention and Control .",Carnegie Mellon University,Pittsburgh,15,0.9640671867,,org:place_of_headquarters,1,0,0,1,0,0,0,0,0,0.0557257037,0,0,0,0,0,0,0,0
3NSM4HLQNR6M38WLJJTF0IINNKIQQW,f3a5e665e780e57cb575bd4193ff0dfcf01cf5f7d3d5626a13a81dc781bbbe49:7-9:0-3,7,0,9,3,org:subsidiaries,"Air New Zealand 's regional subsidiaries , Air Nelson , Eagle Airways , Mount Cook Airline , operate additional short-haul New Zealand domestic services .",Air New Zealand,Air Nelson,14,0.9641367673,,org:subsidiaries,1,0,0,0,1,0,0,0,0,0.0578891308,0,0,0,0,0,0,0,0
3R5OYNIC2CLEVCNY0A8L5I3038ATPS,a170d90fab8271abed034889ac1319746636221725ae9533087c64e3ec8dba1c:0-2:8-10,0,8,2,10,org:subsidiaries,"Greyhound Canada is a subsidiary of Scotland 's FirstGroup plc , linked with Dallas-based Greyhound Lines ( also known as Greyhound USA ) .",FirstGroup plc,Greyhound Canada,15,0.964893625,,org:subsidiaries,1,0,0,0,1,0,0,0,0,0.0568248542,0,0,0,0,0,0,0,0
3KVQ0UJWPXX2UJ99B04IUW5IFDXW5Q,fd71dad426fedc090b2c2959d39b931e5e57744d3800d2f0ea3e4524e79efebf:6-7:12-14,12,6,14,7,per:place_of_death,"On October 21 in 2002 , Rivera died at Cedars-Sinai Hospital , Los Angeles , California after suffering a stroke .",Rivera,Los Angeles,15,0.9653988462,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0749915981,0,0,0,0
950346190,UAD-U-0450,7,0,10,2,per:spouse,"Marceline Day first married silent film producer Arthur J. Klein , then , after divorcing , married John Arthur .",Arthur J. Klein,Marceline Day,15,0.9656324594,,per:spouse,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0899327317,0,1,0,0
37Y5RYYI0PHIPLCAX1DCPQTH28KXSD,a64195cbc1bc991539cd0b85357038c0a83c8b4652227457f682c8ac4e301232:3-4:30-31,3,30,4,31,org:subsidiaries,"European aircraft maker Airbus is expected to post a "" substantial "" operating loss in 2007 due to restructuring costs for its A380 and A350XWB jets , its parent group EADS reported on Friday .",EADS,Airbus,15,0.9657320645,,org:subsidiaries,1,0,0,0,1,0,0,0,0,0.0554765018,0,0,0,0,0,0,0,0
39O0SQZVJNJC9R660Z995HBXE4DR7X,16b4e8dbcdce07b6428fd3c3620afbf0e807d54dea35281604ced777a2a7c62e:8-9:11-13,8,11,9,13,per:founded_org,Funaki 's MMA career began when he founded Pancrase along with Minoru Suzuki .,Minoru Suzuki,Pancrase,15,0.9658031972,,per:founded_org,1,0,0,0,0,0,0,0,0.0401237697,1,0,0,0,0,0,0,0,0.0401237697
1023395034,UAD-U-0458,0,9,4,10,per:charges,"Martin Luther King Jr. , has been charged with incest in Loudoun County , Va .",Martin Luther King Jr.,incest,15,0.9659022976,,per:charges,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0839448072,0,0,0,0
1028675382,UAD-U-0746,3,7,5,8,per:charges,Virginia : Pastor Daniel Silverman convicted of molesting 12 year-old girl .,Daniel Silverman,molesting,15,0.9659535445,,per:charges,1,0,0,0,0,0,1,0,0,0,0,0.0581565861,0,0,0,0,0,0
3J5XXLQDHMNM1FM077BTTXOKUKJ3V0,c00aa7cdf63bde0caf7c96bb92e6401abcddeff3065124bfba533f3b704470aa:9-11:16-17,16,9,17,11,per:place_of_death,"A Thai police commander said Friday that US actor David Carradine , found hanged in his Bangkok hotel room , may have died from a sex act gone wrong .",David Carradine,Bangkok,15,0.9661064039,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0733891117,0,0,0,0
3ZVPAMTJWNFV2KH7T2D3BUOQDJBGRS,923c732cf75a65f38cdb57c5f5f49a0b1d104e40ff11afca49392b0b688c17b8:21-23:17-20,21,17,23,20,org:subsidiaries,Some CRJ flying was done by MidAtlantic as early as 2002 but those airplanes eventually went the US Airways Group subsidiary PSA Airlines .,US Airways Group,PSA Airlines,15,0.9667714197,,org:subsidiaries,1,0,0,0,1,0,0,0,0,0.0537004571,0,0,0,0,0,0,0,0
34R3P23QHSDEACT4C25RJT88J5CHWH,711001088e482c1d996e1e28ee662e622a08ceca3b3606460de9fb0dd13ae08f:10-12:33-35,33,10,35,12,per:place_of_death,"Argentina 's former President and Secretary General of UNASUR , Néstor Kirchner , died of heart failure on the morning of 27 October 2010 at the Jose Formenti hospital in El Calafate , Santa Cruz Province at the age of 60 .",Néstor Kirchner,Santa Cruz,15,0.9672618464,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0706132519,0,0,0,0
3OWZNK3RYL1X3I1HYHNJE1H9AW52UO,fffafdc8e49233a0914658789a634f1280995b0b90547bfbbf4ab70d8b632d9d:0-2:10-11,10,0,11,2,per:place_of_death,"John Derek died from cardiovascular disease in Santa Maria , California at the age of 71 .",John Derek,California,15,0.9675029364,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0700605789,0,0,0,0
3QI9WAYOGQN566SEWE4MPDGX55Q6SZ,2ba8ef173f98468e74ca081ff02d334fb99030b26d6c2850d74d724fd72d56be:0-1:14-16,14,0,16,1,per:place_of_death,"Jessel died of a heart attack in 1981 at the age of 83 in Los Angeles and was interred in the Hillside Memorial Park Cemetery in Culver City , California .",Jessel,Los Angeles,15,0.9680296767,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0688925504,0,0,0,0
3M67TQBQQH0OOT8IDLL7ONDTAVL9A2,0c9fac3ca93bc92886b16ecf3f9afc8357313422ea175cb1b9236284a7daf848:0-1:16-18,16,0,18,1,per:place_of_death,"Reisch did not live to see it performed , as he fell ill and died in Los Angeles on 28 March 1983 .",Reisch,Los Angeles,15,0.9680991666,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0685049232,0,0,0,0
3XU80RHWHZS8PYMPNPFPUCGDVYH445,23e894d675deffc7b937c82816ce4c48f7099d729e416458f9fd906cc246c2fa:2-4:11-12,11,2,12,4,per:place_of_death,"Zambian President Levy Mwanawasa has died in a military hospital in Paris after being hospitalized for more than a month , Vice President Rupiah Banda said Tuesday , according to agencies ' reports .",Levy Mwanawasa,Paris,15,0.9681246552,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.068695684,0,0,0,0
3NBFJK3IOHUS57PR1AWZHZJL299OGZ,d30435364f99bc1f0e6c0fe70d8c20f3cafd031ab5c6fd798a0838473ee0c520:0-2:17-18,17,0,18,2,per:place_of_death,"Moustapha Akkad died with more than 60 other people when bombers attacked three hotels in Amman , Jordan in 2005 .",Moustapha Akkad,Jordan,15,0.9681437926,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0686097073,0,0,0,0
3HXK2V1N4KREY00MECY2AMGI1GV2GD,1ef99a3eb1bae4c96a79724c6c33a715e92a33c20b4439e39b707bbb33d3d4f7:0-2:4-5,4,0,5,2,per:place_of_death,"Van Gogh died in Auvers-sur-Oise , a town near Paris on July 29 , 1890 , at the age of 37 , two days after going to a field and shooting himself in the chest .",Van Gogh,Auvers-sur-Oise,15,0.9681808159,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0685604493,0,0,0,0
897534788,UAD-A-0024,0,14,2,17,"per:places_of_residence,per:place_of_birth","Addie Wagenknecht ( born Portland , Oregon ) is an American artist living in New York City .",Addie Wagenknecht,New York City,15,0.9683047896,,per:places_of_residence,1,0,0,0,0,0,0,0,0,0,0.0659047702,0,0,1,0,0,0,0
3FTID4TN8LAKLD7UIO2DWIMVC0ULYD,45ac0e88be7cf9e8b8b759e6131a556f838cf3e4f8f81c86d775c024f9426f31:0-1:6-8,6,0,8,1,per:place_of_death,"Mann died of heart failure in Los Angeles , California in November 1991 .",Mann,Los Angeles,15,0.9687833928,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0671447125,0,0,0,0
3ULIZ0H1VAH9TIT6ECFX16FOK3O517,df1d8d5b3df9e7c2c27004ff05aeba491a89bc74e861c85836322aec9f172f00:2-4:12-13,12,2,13,4,per:place_of_death,"In 1455 Fra Angelico died while staying at a Dominican convent in Rome , perhaps in order to work on Pope Nicholas ' chapel .",Fra Angelico,Rome,15,0.9688476749,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0668774484,0,0,0,0
3FVBZG9CLJQL2MSJJVC6CYZ4JQJ0H1,92ac11e129df4b304a15e6353ef456e1c54f4712afbd64ba95dceb8c8f70da02:0-2:6-8,6,0,8,2,per:place_of_death,"Patience Cleveland died from cancer in Santa Monica , California , four days after her 73rd birthday .",Patience Cleveland,Santa Monica,15,0.9690925935,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.066440452,0,0,0,0
3XD2A6FGFN6SOPUCUL7Y9N7ZVXYS9E,f41a928d59929e133ee206297762eb37a54f57dd242a371d4eee92adc5c6f670:6-8:29-31,29,6,31,8,per:place_of_death,"The last prime minister of Rhodesia Ian Smith , who led the country now known as Zimbabwe during a guerilla war against his whites-only government , has died in South Africa , family friends said Tuesday .",Ian Smith,South Africa,15,0.9698929365,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0646157405,0,0,0,0
3Y7LTZE0YTYN9T4TNOWX1CRGWZTZU7,fc60b44414b9fc598b4ae4c3eb9b031f8c88546912f1c09c66685254841701bb:0-1:7-9,7,0,9,1,per:place_of_death,Her husbands were : She died in New York City in 1983 .,Her,New York,15,0.9699274294,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0643877386,0,0,0,0
3R15W654VD5BCBG8RELJJWJTD2GLQZ,b4025b2d44e420f33bc409f920af8a4ed828cd193624c0ff5f9891eaabae5b20:0-1:20-21,20,0,21,1,per:place_of_death,"Coage died of a heart attack on the morning of March 6 , 2007 , at Rockyview General Hospital in Calgary , minutes after being rushed there due to chest pain .",Coage,Calgary,15,0.9715858353,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0606416407,0,0,0,0
3R16PJFTS33T30BS8H251T59TEBK44,a6dfb68a6f2eb54a0a0f6dfc19399972c89b4e8a6b01619e16843cac8510c0f0:4-5:11-12,11,4,12,5,per:place_of_death,"On April 21 , she died at Atkinson Morley Hospital in Wimbledon .",she,Wimbledon,15,0.9718748265,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0600361842,0,0,0,0
34HEO7RUG66UST4472LTF8DNFCJRAO,fcc73661f1421566a3c8757aee4f76e81c8d31eb9e203b220220c881d735023c:0-1:3-4,3,0,4,1,per:place_of_death,He died in London in the summer of 2000 .,He,London,15,0.9719841177,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.059788185,0,0,0,0
3SU800BH864EV1320SDKAJFCQ5OQU1,cd1f6d9c48fc3f9566e649e14e6f083ad2f790a72798a6bc7ab9fe58668e7097:16-18:19-22,19,16,22,18,per:place_of_death,The police choke hold that killed Radio Raheem -- a fictionalization of the real death of Michael Stewart in New York City -- has long been outlawed .,Michael Stewart,New York City,15,0.9722032568,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0592780747,0,0,0,0
39WSF6KUV2XULTT0VF6BHWY9Q95EOG,480bf01146ff2f214cc38b1e0d333d3a9c22bdee290c2086015e6d6c19cd980b:0-2:15-16,15,0,16,2,org:place_of_headquarters,Air Burkina has its head office in the Air Burkina Storey Building ( ) in Ouagadougou .,Air Burkina,Ouagadougou,15,0.9723522405,,org:place_of_headquarters,1,0,0,1,0.0439921423,0,0,0,0,0,0,0,0,0,0,0,0,0
1025636729,UAD-A-0397,0,8,2,9,"per:places_of_residence,per:place_of_birth",Bruce Dinsmore is a Canadian actor born in Vancouver .,Bruce Dinsmore,Vancouver,15,0.9727216404,,per:place_of_birth,1,0,0,0,0,0,0,0,0,0,0.0837363394,1,0,0,0,0,0,0
3PR3LXCWSFB0K6GBOVDL8VORBF49XE,1da452e3c782369c4f3559a6f21f5222ce2f9eeabcc670ae490b9ac545063832:0-2:6-7,6,0,7,2,per:place_of_death,"Oswaldo Moncayo died in Quito , Ecuador at the age of 60 .",Oswaldo Moncayo,Ecuador,15,0.9730550162,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0573763451,0,0,0,0
1025625340,UAD-A-2276,27,33,30,34,"per:employee_or_member_of,per:places_of_residence","WACO , Texas 2007-01-24 16 : 54 : 07 UTC Iraq war protester Cindy Sheehan has dropped her lawsuit challenging camping and parking bans near U.S. President George W. Bush 's ranch in Texas .",George W. Bush,Texas,15,0.9732800522,,per:places_of_residence,1,0,0,0,0,0,0,0,0,0,0.0550271495,0,0,1,0,0,0,0
897534826,UAD-U-0017,6,11,7,12,per:spouse,"After all , the reverend married Obama and his wife , Michelle .",Obama,Michelle,15,0.9733865537,,per:spouse,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0680401723,0,1,0,0
3IKMEYR0LW7J0MW543JH8E8B90FK28,e20b45f42cac8cd2918252e8991be8f1bb9065d8cbde8574147d9e8a6d7a3990:0-1:4-5,4,0,5,1,per:place_of_death,"He was killed in Tolstoy-Yurt , a village in northern Chechnya , in March 2005 .",He,Tolstoy-Yurt,15,0.9734171485,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0564599089,0,0,0,0
3X4Q1O9UBHY9CEEQ87S5BM6S3Q2O7C,2b68b854e333f801a39334fd1b6dd81d62574868fa1129c4c935b7b929d28675:0-1:7-10,0,7,1,10,org:subsidiaries,"CNN and Court TV , units of Turner Broadcasting System , are owned by Time Warner Inc .",Turner Broadcasting System,CNN,15,0.9735708242,,org:subsidiaries,1,0,0,0,1,0,0,0,0,0.0421547199,0,0,0,0,0,0,0,0
1020755712,UAD-A-2266,29,21,31,23,"org:alternate_names,org:subsidiaries","Verizon = ONLY Home phone , FIOS , and DSL. Verizon Wireless is JUST A NAME , its REAL name is Cellco Partnership ( who are DOING BUSINESS AS Verizon Wireless ) .",Verizon Wireless,Cellco Partnership,15,0.9737010295,,org:alternate_names,1,0,1,0,0.0528932006,0,0,0,0,0,0,0,0,0,0,0,0,0
3W3RSPVVGS3344NP8N5OTXGIGZ1LU7,c91823babd76d140434d1963bb8e673f184cc6edf1b6e917ca6e9a5c2d1c5d34:2-4:12-13,12,2,13,4,per:place_of_death,"2003 : Katharine Hepburn died of natural causes in Old Saybrook , Connecticut .",Katharine Hepburn,Connecticut,15,0.9740994334,,per:place_of_death,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0549932804,0,0,0,0
386659BNTLTAYB75H69LKBJX3YT013,0e9a6aa11558b196a7647eb4eabdec3f054b1344b55dcd5f7c81ad58a81658f6:12-15:16-18,16,12,18,15,org:place_of_headquarters,"Born in Chicago Heights , Illinois , USA , Young attended Rich East High School in Park Forest , Illinois , where he earned all-state honors as a quarterback .",East High School,Park Forest,15,0.9745349446,,org:place_of_headquarters,1,0,0,1,0.0403873828,0,0,0,0,0,0,0,0,0,0,0,0,0
3JHB4BPSFKLGB9FZ2HITENSYD9DQ9N,cb7856081df928c5f8996ab88bbe3705c35587fc31616bdea6c83a00ec4bd60e:5-7:12-14,5,12,7,14,org:subsidiaries,"It is now published by Bladet Tromsø A/S , a subsidiary of Harstad Tidende , and is through this part of Polaris Media , which was earlier owned by the Schibsted Group .",Harstad Tidende,Bladet Tromsø,15,0.9748419455,,org:subsidiaries,1,0,0.0351656222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1018628238,UAD-U-0386,34,25,36,26,per:charges,"JERUSALEM , July 1 ( Xinhua ) Israeli High Court of Justice agreed on Sunday to delay a hearing on the plea bargain that saw rape charges withdraw from an indictment against former president Moshe Katsav for sex crimes , local media reported .",Moshe Katsav,rape,15,0.9760253347,,per:charges,0.9887624233,0.0112375767,0,0,0,0,0.9887624233,0,0,0,0,0,0,0,0,0,0,0
1018628229,UAD-U-0664,10,18,12,20,per:spouse,"The name of the band is based on that of Zelda Fitzgerald , the wife of American author F. Scott Fitzgerald .",Zelda Fitzgerald,F. Scott,15,0.9764445196,,per:spouse,0.988953391,0.011046609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988953391,0,0
1028951782,UAD-U-0628,10,19,12,20,per:spouse,"The British Foreign Office has said Annan will work with Graca Machel , the wife of Nobel laureate Nelson Mandela , and former Tanzanian President Benjamin Mkapa .",Graca Machel,Mandela,15,0.9788851281,,per:spouse,1,0,0.0364952455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3VLL1PIENQ0SWOKWR2KO26ZRDBKZO4,04d104a09d7d0ccd6edee37e63dd6145e50c17e293bd807cdd73a219755f3a50:1-2:11-13,1,11,2,13,per:founded_org,"The airline was founded as Aerolíneas del Sur in 2004 by Grupo Marsans and started operations in December 2004 , after receiving approval from the Chilean civil aviation authorities in November 2004 .",Grupo Marsans,airline,15,0.9794598372,,per:founded_org,1,0,0,0,0.0352784667,0,0,0,0,1,0,0,0,0,0,0,0,0
1019741551,UAD-U-0408,0,13,2,15,per:charges,"Kiefer Sutherland , 24 's own Jack Bauer himself , got nabbed for drunk driving in West Hollywood after he pulled an illegal U-Turn in front of the cops .",Kiefer Sutherland,drunk driving,15,0.9801187357,,per:charges,0.9907262298,0.0092737702,0,0,0,0,0.9907262298,0,0,0,0,0,0,0,0,0,0,0
956145145,UAD-U-0091,2,5,4,6,per:age,"Band member Melanie Chisholm , 34 , is seen boxing with a tattooed roadie in her beige rhinestone studded Roberto Cavalli costume before their gig at the O2 Arena in London .",Melanie Chisholm,34,15,0.9804679007,,none,0.9908726171,0.9908726171,0,0,0,0,0,0,0.0091273829,0,0,0,0,0,0,0,0,0
1018789506,UAD-A-1735,4,9,8,10,"org:alternate_names,org:place_of_headquarters",Samson studied at the Massachusetts Institute of Technology ( MIT ) between 1958-1963 .,Massachusetts Institute of Technology,MIT,15,0.9814287445,,org:alternate_names,1,0,1,0,0.0367795673,0,0,0,0,0,0,0,0,0,0,0,0,0
955177505,UAD-U-0705,1,5,4,6,org:alternate_names,The Works Progress Administration ( WPA ) built ski trails and other facilities during the winter of 1936-1937 .,Works Progress Administration,WPA,15,0.9836855258,,org:alternate_names,1,0,1,0,0,0,0,0,0,0.0306780814,0,0,0,0,0,0,0,0
1027996539,UAD-U-0052,11,23,14,26,per:spouse,"And , respectfully , I think that more than anything , Coretta Scott King is going to be remembered as the wife of Martin Luther King Jr. '' King died last year after battling ovarian cancer and the effects of a stroke .",Coretta Scott King,Martin Luther King,15,0.9848563456,,per:spouse,0.9929489856,0.0070510144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9929489856,0,0
1027995982,UAD-U-0537,16,34,18,35,per:charges,"Posted Feb 13th 2008 4 : 52PM by TMZ Staff , NTVLand ( NTV Land ) Redmond O'Neal , son of Farrah Fawcett and Ryan O'Neal , has been busted for DUI and drug possession -- for the second time .",Redmond O'Neal,possession,15,0.9861586068,,per:charges,0.9935548902,0.0064451098,0,0,0,0,0.9935548902,0,0,0,0,0,0,0,0,0,0,0
1018789619,UAD-A-2053,43,1,45,3,"per:places_of_residence,per:place_of_birth","The New York Times wrote that 60 Minutes and CBS had `` betrayed the legacy of Edward R. Murrow. '' The incident was turned into a seven-times Oscar-nominated feature film entitled The Insider , directed by Michael Mann and starring Russell Crowe and Al Pacino .",Al Pacino,New York,15,0.989005666,,none,0.9949228505,0.9949228505,0.0050771495,0,0.0050771495,0,0.0030479903,0,0.0030479903,0.0020291592,0,0.0030479903,0.0030479903,0,0,0,0,0
1019741505,UAD-U-0055,0,5,2,6,per:children,Angelina Jolie and her son Maddox was spotted at LAX airport in Los Angeles on Tuesday afternoon ( July 21 ) .,Angelina Jolie,Maddox,15,0.9894933039,,per:children,0.9951339808,0,0.0048660192,0,0.0048660192,0,0,0.9951339808,0,0.0019447778,0.0029212414,0,0,0.0029212414,0.0029212414,0,0,0.0029212414
